id,reader,number,name,read_surat_link,download_surat_link,surat_time
,27,95,Surat  At-Tin,https://www.quran.com/95,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/095.mp3,00:45
,27,96,Surat  Al-'Alaq,https://www.quran.com/96,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/096.mp3,01:23
,27,97,Surat  Al-Qadr,https://www.quran.com/97,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/097.mp3,00:28
,27,98,Surat  Al-Bayyinah,https://www.quran.com/98,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/098.mp3,01:42
,27,99,Surat  Az-Zalzalah,https://www.quran.com/99,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/099.mp3,00:45
,27,100,Surat  Al-'Adiyat,https://www.quran.com/100,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/100.mp3,00:51
,27,101,Surat  Al-Qari'ah,https://www.quran.com/101,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/101.mp3,00:48
,27,102,Surat  At-Takathur,https://www.quran.com/102,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/102.mp3,00:39
,27,103,Surat  Al-'Asr,https://www.quran.com/103,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/103.mp3,00:17
,27,104,Surat  Al-Humazah,https://www.quran.com/104,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/104.mp3,00:44
,27,105,Surat  Al-Fil,https://www.quran.com/105,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/105.mp3,00:33
,27,106,Surat  Quraysh,https://www.quran.com/106,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/106.mp3,00:34
,27,107,Surat  Al-Ma'un,https://www.quran.com/107,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/107.mp3,00:42
,27,108,Surat  Al-Kawthar,https://www.quran.com/108,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/108.mp3,00:17
,27,109,Surat  Al-Kafirun,https://www.quran.com/109,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/109.mp3,00:31
,27,110,Surat  An-Nasr,https://www.quran.com/110,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/110.mp3,00:28
,27,111,Surat  Al-Masad,https://www.quran.com/111,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/111.mp3,00:35
,27,112,Surat  Al-Ikhlas,https://www.quran.com/112,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/112.mp3,00:13
,27,113,Surat  Al-Falaq,https://www.quran.com/113,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/113.mp3,00:24
,27,114,Surat  An-Nas,https://www.quran.com/114,https://download.quranicaudio.com/quran/abdulkareem_al_hazmi/114.mp3,00:31
