id,reader,number,name,read_surat_link,download_surat_link,surat_time
,22,103,Surat  Al-'Asr,https://www.quran.com/103,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/103.mp3,00:49
,22,104,Surat  Al-Humazah,https://www.quran.com/104,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/104.mp3,01:42
,22,105,Surat  Al-Fil,https://www.quran.com/105,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/105.mp3,01:26
,22,106,Surat  Quraysh,https://www.quran.com/106,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/106.mp3,01:10
,22,107,Surat  Al-Ma'un,https://www.quran.com/107,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/107.mp3,01:43
,22,108,Surat  Al-Kawthar,https://www.quran.com/108,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/108.mp3,00:44
,22,109,Surat  Al-Kafirun,https://www.quran.com/109,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/109.mp3,01:30
,22,110,Surat  An-Nasr,https://www.quran.com/110,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/110.mp3,01:01
,22,111,Surat  Al-Masad,https://www.quran.com/111,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/111.mp3,01:11
,22,112,Surat  Al-Ikhlas,https://www.quran.com/112,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/112.mp3,00:41
,22,113,Surat  Al-Falaq,https://www.quran.com/113,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/113.mp3,01:03
,22,114,Surat  An-Nas,https://www.quran.com/114,https://download.quranicaudio.com/quran/abdulbaset_mujawwad/114.mp3,01:23
